"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"IGFBP3.3",3.24899712940074e-35,-0.978709614202073,0.048,0.101,6.49799425880149e-32,"4","IGFBP3"
"ETV6.3",4.05842420115325e-35,-0.580794793041566,0.083,0.148,8.11684840230651e-32,"4","ETV6"
"POLD2.3",4.91491721361187e-35,-0.375781216426279,0.11,0.186,9.82983442722375e-32,"4","POLD2"
"HMGA1.4",6.71836885562272e-35,-0.295971695560473,0.338,0.454,1.34367377112454e-31,"4","HMGA1"
"CD101.4",6.76638531274191e-35,-0.603526815786708,0.074,0.136,1.35327706254838e-31,"4","CD101"
"FRMD4B.4",1.56650995786775e-34,-0.569730084235681,0.078,0.141,3.1330199157355e-31,"4","FRMD4B"
"SLC25A5.4",1.62005794582206e-34,-0.306409400574189,0.645,0.731,3.24011589164413e-31,"4","SLC25A5"
"INSIG1.3",1.7701409261841e-34,-0.390502437806444,0.174,0.262,3.54028185236821e-31,"4","INSIG1"
"ITM2C.4",6.01974584959555e-34,0.707157881114928,0.453,0.426,1.20394916991911e-30,"4","ITM2C"
"PPP1R15A.3",6.49213333720122e-34,-0.231692918842552,0.696,0.802,1.29842666744024e-30,"4","PPP1R15A"
"SMC4.4",7.12816061504342e-34,-0.613018932842583,0.118,0.19,1.42563212300868e-30,"4","SMC4"
"ZFP36L1.3",2.53762607281093e-33,-0.211085311545439,0.826,0.895,5.07525214562186e-30,"4","ZFP36L1"
"RNF19A.4",5.28067076298031e-33,0.443772435049034,0.442,0.406,1.05613415259606e-29,"4","RNF19A"
"FLNA.3",5.66594387015369e-33,0.447220398444278,0.455,0.423,1.13318877403074e-29,"4","FLNA"
"UBALD2.3",5.90420031588869e-33,-0.327031169098561,0.136,0.216,1.18084006317774e-29,"4","UBALD2"
"N4BP2.4",6.48723651419951e-33,-0.52791861458654,0.06,0.117,1.2974473028399e-29,"4","N4BP2"
"SMC2.3",1.0359750246884e-32,-0.663004839765998,0.059,0.114,2.0719500493768e-29,"4","SMC2"
"ISG20.4",1.49626790335629e-32,0.314953838987321,0.651,0.65,2.99253580671257e-29,"4","ISG20"
"DNAAF2.4",2.28688138892364e-32,-0.297646800358666,0.172,0.259,4.57376277784728e-29,"4","DNAAF2"
"C1QBP.2",2.41204883263848e-32,-0.262910741954813,0.368,0.491,4.82409766527697e-29,"4","C1QBP"
"SH3BP5.4",2.77746063427925e-32,0.884582465646019,0.181,0.134,5.55492126855851e-29,"4","SH3BP5"
"GSTP1.4",4.6048645606255e-32,0.214801549097669,0.668,0.633,9.209729121251e-29,"4","GSTP1"
"RBKS.3",6.67709330783702e-32,-0.52791765641774,0.218,0.3,1.3354186615674e-28,"4","RBKS"
"MTHFD2.4",6.77180003916937e-32,-0.286193687648333,0.222,0.318,1.35436000783387e-28,"4","MTHFD2"
"SAE1.3",7.18339641989646e-32,-0.30743352670606,0.157,0.241,1.43667928397929e-28,"4","SAE1"
"MT1F.4",9.53935149910337e-32,0.775534677421284,0.243,0.196,1.90787029982067e-28,"4","MT1F"
"SIRPG.4",1.04247414653139e-31,-0.273868401715189,0.439,0.557,2.08494829306277e-28,"4","SIRPG"
"KDM6B",2.00757545993518e-31,-0.449120820278929,0.137,0.212,4.01515091987037e-28,"4","KDM6B"
"CKLF.3",3.33157507067979e-31,-0.272823999689317,0.681,0.767,6.66315014135957e-28,"4","CKLF"
"HMGCS1.3",3.95885730858402e-31,-0.532355006387632,0.058,0.112,7.91771461716804e-28,"4","HMGCS1"
"ATOX1.3",5.48865957314668e-31,-0.28072511819131,0.175,0.264,1.09773191462934e-27,"4","ATOX1"
"RRM1.4",6.82932378193175e-31,-0.44339041177293,0.1,0.165,1.36586475638635e-27,"4","RRM1"
"CAPN12.3",6.9131299171527e-31,-0.583473995473629,0.066,0.122,1.38262598343054e-27,"4","CAPN12"
"ARL6IP1.4",6.9568916159006e-31,0.264737622316714,0.548,0.538,1.39137832318012e-27,"4","ARL6IP1"
"TXNDC17.4",7.11610826221972e-31,-0.245820854852606,0.248,0.351,1.42322165244394e-27,"4","TXNDC17"
"AHI1.4",9.1484323736813e-31,-0.657770653753897,0.053,0.104,1.82968647473626e-27,"4","AHI1"
"IER2.3",1.00204134179701e-30,0.227310109743852,0.715,0.705,2.00408268359401e-27,"4","IER2"
"NORAD.1",1.15063871170561e-30,-0.291803544030977,0.162,0.245,2.30127742341123e-27,"4","NORAD"
"ZC3H12A.2",1.93146065287132e-30,-0.328646960613316,0.144,0.219,3.86292130574263e-27,"4","ZC3H12A"
"YWHAQ.4",2.465238782249e-30,-0.24997066661304,0.507,0.615,4.93047756449801e-27,"4","YWHAQ"
"NAMPT.3",2.72242900111325e-30,-0.369819177999504,0.194,0.28,5.44485800222651e-27,"4","NAMPT"
"VDAC1.4",3.24685380639003e-30,-0.250992411909101,0.372,0.487,6.49370761278006e-27,"4","VDAC1"
"CD63.4",4.85616236405018e-30,-0.394155589246127,0.419,0.52,9.71232472810036e-27,"4","CD63"
"DUSP5.4",8.16234161490848e-30,-0.285566254649815,0.23,0.322,1.6324683229817e-26,"4","DUSP5"
"ARL5B.1",8.79268441686409e-30,-0.491601116910557,0.108,0.174,1.75853688337282e-26,"4","ARL5B"
"WARS.4",1.17172896921407e-29,-0.414959235160532,0.108,0.175,2.34345793842815e-26,"4","WARS"
"CHMP1B.3",1.36101801190895e-29,-0.395836086602457,0.218,0.306,2.7220360238179e-26,"4","CHMP1B"
"EIF5A.1",1.37434760543219e-29,-0.218333985263461,0.51,0.636,2.74869521086439e-26,"4","EIF5A"
"C19orf48.3",1.72854140481074e-29,-0.499372244611764,0.06,0.112,3.45708280962148e-26,"4","C19orf48"
"PCNA.4",1.90689473807185e-29,-0.499635235168394,0.104,0.168,3.8137894761437e-26,"4","PCNA"
"RAB27A.3",3.47839818859917e-29,0.441436877095542,0.425,0.398,6.95679637719835e-26,"4","RAB27A"
"H2AFJ.3",3.51765811225318e-29,-0.25588987275598,0.224,0.318,7.03531622450636e-26,"4","H2AFJ"
"UNG.3",4.72842024672354e-29,-0.449271086031215,0.082,0.141,9.45684049344708e-26,"4","UNG"
"RASGRP2.4",7.5677267357399e-29,-0.272734006704348,0.173,0.254,1.51354534714798e-25,"4","RASGRP2"
"CEMIP2.3",7.81371570144489e-29,0.487521002451355,0.369,0.329,1.56274314028898e-25,"4","CEMIP2"
"CD300A.2",8.31631659208168e-29,0.806579000990082,0.198,0.151,1.66326331841634e-25,"4","CD300A"
"FBXO32.3",8.90741426226866e-29,0.926070578341395,0.136,0.095,1.78148285245373e-25,"4","FBXO32"
"RBPJ.4",1.1609635968911e-28,-0.325568024838314,0.222,0.313,2.32192719378221e-25,"4","RBPJ"
"CD244.4",3.93401600865435e-28,0.666663150581487,0.222,0.175,7.8680320173087e-25,"4","CD244"
"SOD2.3",3.97661701123685e-28,-0.320588223237093,0.187,0.273,7.9532340224737e-25,"4","SOD2"
"DDX3X.2",4.30716304717845e-28,-0.225133710939035,0.434,0.559,8.6143260943569e-25,"4","DDX3X"
"IFNGR1.4",4.43593107841429e-28,0.544363397057514,0.329,0.287,8.87186215682857e-25,"4","IFNGR1"
"MYADM.3",4.79770093675351e-28,-0.309378892512794,0.492,0.586,9.59540187350701e-25,"4","MYADM"
"GGCT.3",5.46744305918708e-28,-0.26643288760666,0.11,0.177,1.09348861183742e-24,"4","GGCT"
"H2AFY.4",5.53859513485759e-28,-0.255087894261267,0.328,0.436,1.10771902697152e-24,"4","H2AFY"
"ZNF331.3",6.81058801871299e-28,-0.25157050760991,0.379,0.477,1.3621176037426e-24,"4","ZNF331"
"HNRNPD.2",7.24356042312104e-28,-0.218719393607407,0.232,0.328,1.44871208462421e-24,"4","HNRNPD"
"ENO1",9.44006858521781e-28,-0.255623220989704,0.706,0.787,1.88801371704356e-24,"4","ENO1"
"HIST1H2AC.4",1.23424614381272e-27,-0.501447344128836,0.062,0.113,2.46849228762544e-24,"4","HIST1H2AC"
"RANBP2.3",8.89605911687497e-27,-0.32306918008302,0.305,0.406,1.77921182337499e-23,"4","RANBP2"
"MAD2L1.3",1.1432612854321e-26,-0.504933479295837,0.061,0.11,2.28652257086419e-23,"4","MAD2L1"
"YEATS4.2",1.83117506075612e-26,-0.291535059507297,0.094,0.154,3.66235012151224e-23,"4","YEATS4"
"MCUR1.3",2.11015534698035e-26,-0.280972745555554,0.09,0.15,4.2203106939607e-23,"4","MCUR1"
"CACYBP.4",2.57210360148093e-26,-0.175873453716456,0.441,0.567,5.14420720296186e-23,"4","CACYBP"
"RHOC.4",9.53335038907771e-26,-0.272415799468551,0.303,0.396,1.90667007781554e-22,"4","RHOC"
"HDGF.4",1.09880719684098e-25,-0.254790880187548,0.091,0.15,2.19761439368196e-22,"4","HDGF"
"SAT1.4",1.54740528255614e-25,-0.37448235160852,0.559,0.668,3.09481056511227e-22,"4","SAT1"
"SRM.1",2.08680188345027e-25,-0.223029986177702,0.279,0.379,4.17360376690054e-22,"4","SRM"
"PHPT1.2",2.16607622479603e-25,-0.165898208266939,0.283,0.386,4.33215244959206e-22,"4","PHPT1"
"TIFA.4",2.45697019497503e-25,-0.313143641605549,0.116,0.179,4.91394038995006e-22,"4","TIFA"
"ARMH1.2",2.74920971673391e-25,-0.628829300760127,0.088,0.141,5.49841943346782e-22,"4","ARMH1"
"AREG.3",4.60004805004934e-25,-0.664239253376198,0.173,0.238,9.20009610009867e-22,"4","AREG"
"NSMCE3.2",5.12014046882435e-25,-0.227637713262779,0.33,0.435,1.02402809376487e-21,"4","NSMCE3"
"RELB.4",5.91581678215886e-25,-0.193586169877227,0.241,0.331,1.18316335643177e-21,"4","RELB"
"SOCS1.3",6.35951032329456e-25,-0.262272342819564,0.389,0.486,1.27190206465891e-21,"4","SOCS1"
"BCL2L12.2",7.67001390501339e-25,-0.295812437622422,0.071,0.122,1.53400278100268e-21,"4","BCL2L12"
"H3F3B.3",7.86508430733808e-25,0.108335801558899,0.993,0.992,1.57301686146761e-21,"4","H3F3B"
"MCM3.3",8.51663879688604e-25,-0.346348254791431,0.143,0.211,1.70332775937721e-21,"4","MCM3"
"NEDD9.3",9.3302965459798e-25,-0.26191827760171,0.218,0.302,1.86605930919596e-21,"4","NEDD9"
"ATP5MC1.2",9.46907090314496e-25,-0.185901615979887,0.296,0.403,1.89381418062899e-21,"4","ATP5MC1"
"ETV3.3",1.30586331847378e-24,-0.522661081678625,0.081,0.133,2.61172663694756e-21,"4","ETV3"
"PSMA2.4",1.47602728216616e-24,-0.196558890865051,0.138,0.208,2.95205456433233e-21,"4","PSMA2"
"RIN3.3",1.94242403278101e-24,-0.331277502180269,0.139,0.205,3.88484806556201e-21,"4","RIN3"
"ARRDC2.2",3.53598578276231e-24,-0.376029721992409,0.112,0.171,7.07197156552462e-21,"4","ARRDC2"
"AC090152.1.4",5.0506015927135e-24,0.850581489017389,0.161,0.122,1.0101203185427e-20,"4","AC090152.1"
"PTP4A1.3",5.22105506365945e-24,-0.257760021276228,0.235,0.323,1.04421101273189e-20,"4","PTP4A1"
"TIMM10.1",5.95989805262773e-24,-0.168212101967594,0.146,0.218,1.19197961052555e-20,"4","TIMM10"
"H2AFV.3",1.15441568582835e-23,-0.314811359846781,0.543,0.643,2.30883137165669e-20,"4","H2AFV"
"CD82.4",2.09228056552896e-23,-0.254194364883051,0.261,0.347,4.18456113105791e-20,"4","CD82"
"NASP.1",2.14713193847748e-23,-0.25099787946716,0.257,0.346,4.29426387695497e-20,"4","NASP"
"HIST1H1D.2",2.80264936611722e-23,-0.44712044685623,0.121,0.18,5.60529873223443e-20,"4","HIST1H1D"
"HMGN2.4",3.53142425926506e-23,-0.432861349265093,0.771,0.837,7.06284851853013e-20,"4","HMGN2"
"MAN2B1.4",3.6973123854872e-23,-0.197936531443421,0.183,0.263,7.39462477097441e-20,"4","MAN2B1"
"PAM.3",4.97848950611035e-23,0.812032881040089,0.136,0.099,9.95697901222069e-20,"4","PAM"
"SNAPC1.3",7.17904326520981e-23,-0.501772145346548,0.069,0.116,1.43580865304196e-19,"4","SNAPC1"
"PXN.4",2.16045949219283e-22,0.785689185486627,0.169,0.131,4.32091898438566e-19,"4","PXN"
"LTA.4",2.17802152026595e-22,-0.615149958056995,0.079,0.127,4.35604304053189e-19,"4","LTA"
"ALOX5AP.4",2.68642570074952e-22,-0.135709560357087,0.597,0.713,5.37285140149905e-19,"4","ALOX5AP"
"MCM7.3",2.98513620251703e-22,-0.696612225161117,0.068,0.112,5.97027240503406e-19,"4","MCM7"
"GPATCH4.2",3.14064161004292e-22,-0.256628822275351,0.079,0.13,6.28128322008584e-19,"4","GPATCH4"
"SLC43A3.4",3.25111385681881e-22,-0.29029127451166,0.086,0.138,6.50222771363762e-19,"4","SLC43A3"
"MT1X.3",3.39719084657361e-22,0.466979356480764,0.359,0.335,6.79438169314723e-19,"4","MT1X"
"PGD.2",4.37532720523508e-22,-0.193266335403819,0.102,0.159,8.75065441047016e-19,"4","PGD"
"ITM2A.4",4.63966409165203e-22,0.247457944049603,0.678,0.682,9.27932818330405e-19,"4","ITM2A"
"RCC1.2",7.03431299814261e-22,-0.179234814959468,0.15,0.218,1.40686259962852e-18,"4","RCC1"
"TIPARP.2",1.69606232891837e-21,-0.27269013376354,0.193,0.265,3.39212465783674e-18,"4","TIPARP"
"CDK6.1",1.80288307725436e-21,-0.169627761564738,0.18,0.255,3.60576615450872e-18,"4","CDK6"
"TACC3.3",1.87439502750628e-21,-0.214650797662434,0.177,0.248,3.74879005501255e-18,"4","TACC3"
"PLD3.1",2.2838676489028e-21,-0.269829082148601,0.205,0.284,4.56773529780561e-18,"4","PLD3"
"RAB37.3",2.83277602411449e-21,0.610182668048851,0.251,0.214,5.66555204822898e-18,"4","RAB37"
"PSME2.4",3.28513910774932e-21,0.17718580536157,0.772,0.78,6.57027821549865e-18,"4","PSME2"
"LSM4.1",3.46230718778098e-21,-0.184178738768582,0.296,0.391,6.92461437556195e-18,"4","LSM4"
"IL2RB.3",4.14135308163948e-21,0.181007256248759,0.582,0.558,8.28270616327896e-18,"4","IL2RB"
"CD320.2",4.57300766626864e-21,-0.202841900714744,0.174,0.246,9.14601533253729e-18,"4","CD320"
"HSPB11.3",4.57313555766852e-21,0.497428145161229,0.358,0.338,9.14627111533704e-18,"4","HSPB11"
"NINJ1.4",6.02971335656603e-21,-0.274021732297147,0.123,0.182,1.20594267131321e-17,"4","NINJ1"
"AUTS2.2",6.14258535003066e-21,-0.390738724740898,0.101,0.152,1.22851707000613e-17,"4","AUTS2"
"SLC7A5.4",6.42555454968867e-21,-0.324839923316018,0.107,0.161,1.28511090993773e-17,"4","SLC7A5"
"MCM6.2",6.9685936584218e-21,-0.33479613509121,0.085,0.134,1.39371873168436e-17,"4","MCM6"
"RPL22L1.3",9.69462424727797e-21,-0.185780824516037,0.51,0.624,1.93892484945559e-17,"4","RPL22L1"
"PSMA4.3",1.47267231637225e-20,-0.165986604018096,0.298,0.392,2.9453446327445e-17,"4","PSMA4"
"TFRC.4",1.49862526593946e-20,-0.308421055995953,0.073,0.119,2.99725053187891e-17,"4","TFRC"
"CD83.3",2.72915116327634e-20,-0.823645308013835,0.071,0.113,5.45830232655267e-17,"4","CD83"
"PRDM1.4",3.49218059565191e-20,-0.179367689933042,0.235,0.313,6.98436119130383e-17,"4","PRDM1"
"SNRPF.2",3.83557504815477e-20,-0.172698911486223,0.393,0.504,7.67115009630954e-17,"4","SNRPF"
"HOOK2.3",4.07383740185275e-20,-0.330503075804023,0.083,0.129,8.14767480370549e-17,"4","HOOK2"
"MAF.4",4.34354297048344e-20,-0.395802679320161,0.132,0.188,8.68708594096687e-17,"4","MAF"
"LIG1.3",4.98100622696313e-20,-0.35286610608084,0.074,0.119,9.96201245392627e-17,"4","LIG1"
"EPSTI1.4",5.0677808983493e-20,-0.195818792095604,0.205,0.278,1.01355617966986e-16,"4","EPSTI1"
"PNP.3",5.6623676908318e-20,-0.283050892405167,0.329,0.422,1.13247353816636e-16,"4","PNP"
"ATF3.3",5.68796805083692e-20,-0.60354702290698,0.121,0.172,1.13759361016739e-16,"4","ATF3"
"PTMS.3",7.58375988827321e-20,0.377647936861712,0.317,0.276,1.51675197765464e-16,"4","PTMS"
"CD160.4",8.59879498501329e-20,-0.469297205893511,0.136,0.188,1.71975899700266e-16,"4","CD160"
"PELO.2",1.13705920930796e-19,-0.306616948242636,0.061,0.102,2.27411841861593e-16,"4","PELO"
"PTPN11.4",1.1540853868185e-19,-0.159181069737401,0.138,0.2,2.30817077363701e-16,"4","PTPN11"
"CENPK.4",1.16359211835246e-19,-0.23666952669954,0.075,0.12,2.32718423670493e-16,"4","CENPK"
"TNIP3.4",1.21268122021387e-19,0.755896040199775,0.156,0.121,2.42536244042775e-16,"4","TNIP3"
"RGCC.4",1.23680169017996e-19,-0.286377032084886,0.555,0.632,2.47360338035993e-16,"4","RGCC"
"ATP2B1-AS1.3",1.33048792305425e-19,-0.383788972916993,0.091,0.139,2.66097584610851e-16,"4","ATP2B1-AS1"
"EBNA1BP2.2",1.56481586057989e-19,-0.157839408052072,0.129,0.189,3.12963172115978e-16,"4","EBNA1BP2"
"VIM.4",1.77494809115321e-19,-0.203498493217019,0.941,0.933,3.54989618230641e-16,"4","VIM"
"GLA.1",2.25543195422011e-19,-0.32602764741996,0.105,0.157,4.51086390844023e-16,"4","GLA"
"CKAP2.4",2.37526439902844e-19,-0.179141837522929,0.147,0.209,4.75052879805688e-16,"4","CKAP2"
"NFKB2.3",3.03490163553571e-19,-0.148700266727929,0.185,0.256,6.06980327107142e-16,"4","NFKB2"
"LINC02446.3",4.85205420630256e-19,-1.07773534225746,0.16,0.203,9.70410841260512e-16,"4","LINC02446"
"ATP5MC3.3",5.46635543904684e-19,-0.182616078894945,0.674,0.752,1.09327108780937e-15,"4","ATP5MC3"
"MAP7D3",6.69933443513993e-19,-0.215420795279382,0.069,0.111,1.33986688702799e-15,"4","MAP7D3"
"ILF2.4",7.27289789190792e-19,-0.179635416272658,0.411,0.517,1.45457957838158e-15,"4","ILF2"
"AC004687.1.3",7.39195407691877e-19,-0.143416753651129,0.158,0.222,1.47839081538375e-15,"4","AC004687.1"
"C3orf58.4",7.43893635781497e-19,-0.41477597120268,0.064,0.104,1.48778727156299e-15,"4","C3orf58"
"SMC1A.3",8.48124791743677e-19,-0.169679901344468,0.203,0.277,1.69624958348735e-15,"4","SMC1A"
"DKC1.2",9.55292375377717e-19,-0.157036039153337,0.126,0.184,1.91058475075543e-15,"4","DKC1"
"CKS2.2",1.36978886509412e-18,-0.258585311922746,0.192,0.258,2.73957773018824e-15,"4","CKS2"
"SEPT11.2",1.86665404589682e-18,-0.157544354202682,0.128,0.184,3.73330809179365e-15,"4","SEPT11"
"EIF4A3.2",2.59196117352854e-18,-0.193432576958355,0.279,0.367,5.18392234705709e-15,"4","EIF4A3"
"ISOC2.3",2.83268892367103e-18,-0.212552892667821,0.083,0.128,5.66537784734206e-15,"4","ISOC2"
"ITGB3BP.3",4.09566361532422e-18,-0.234796911585687,0.065,0.105,8.19132723064844e-15,"4","ITGB3BP"
"MRTO4.1",4.10409534917309e-18,-0.205243918360143,0.078,0.122,8.20819069834619e-15,"4","MRTO4"
"RRBP1.3",4.23616760200374e-18,-0.261436064972048,0.072,0.115,8.47233520400747e-15,"4","RRBP1"
"ACAT2.3",6.50283690743346e-18,-0.164095990651533,0.137,0.196,1.30056738148669e-14,"4","ACAT2"
"TYMP.3",8.80401019455488e-18,-0.154929110518464,0.186,0.253,1.76080203891098e-14,"4","TYMP"
"NFKBID.4",1.07705665132639e-17,-0.278346734361082,0.156,0.214,2.15411330265279e-14,"4","NFKBID"
"PTPN6.4",1.16466857405883e-17,0.256745279107808,0.593,0.608,2.32933714811766e-14,"4","PTPN6"
"MTHFD1.3",1.21738343880786e-17,-0.116586243093466,0.092,0.139,2.43476687761572e-14,"4","MTHFD1"
"JUN.4",1.27025638103876e-17,-0.417490977583051,0.756,0.804,2.54051276207752e-14,"4","JUN"
"IRF4.4",1.49300246335543e-17,-0.31792674350623,0.103,0.15,2.98600492671085e-14,"4","IRF4"
"SORL1.4",2.21001572523361e-17,-0.319178058630436,0.165,0.221,4.42003145046721e-14,"4","SORL1"
"CD200R1.4",3.87186912597013e-17,-0.147038107178111,0.147,0.205,7.74373825194025e-14,"4","CD200R1"
"BIRC3.4",4.52368076234267e-17,-0.21822565555165,0.276,0.352,9.04736152468534e-14,"4","BIRC3"
"NME2.2",6.24933527913554e-17,-0.181247140675432,0.594,0.682,1.24986705582711e-13,"4","NME2"
"SPTBN1.4",6.70829100390021e-17,-0.221507978594417,0.137,0.192,1.34165820078004e-13,"4","SPTBN1"
"SKA2.4",7.06837097552336e-17,-0.123197937561842,0.176,0.242,1.41367419510467e-13,"4","SKA2"
"TOPBP1.2",8.73218454255201e-17,-0.117041403480123,0.099,0.147,1.7464369085104e-13,"4","TOPBP1"
"RFC2.4",9.13829195257654e-17,-0.173846567316758,0.071,0.112,1.82765839051531e-13,"4","RFC2"
"HIRIP3.2",9.3438647874008e-17,-0.158490036547897,0.071,0.111,1.86877295748016e-13,"4","HIRIP3"
"KIF20B.3",1.21777800274868e-16,-0.214337150715369,0.09,0.134,2.43555600549736e-13,"4","KIF20B"
"CCR5.2",1.34900616864069e-16,0.680392690267172,0.196,0.165,2.69801233728139e-13,"4","CCR5"
"INPP4B.4",1.66410833533511e-16,0.333581533827857,0.399,0.376,3.32821667067023e-13,"4","INPP4B"
"SNHG15.4",3.04430217555384e-16,-0.162921547722996,0.2,0.267,6.08860435110769e-13,"4","SNHG15"
"SNRNP25.4",3.39517180873051e-16,-0.122209212050477,0.084,0.127,6.79034361746103e-13,"4","SNRNP25"
"PLCG2.2",3.59866022351956e-16,0.943475843457868,0.102,0.075,7.19732044703911e-13,"4","PLCG2"
"PDIA4.2",3.96338860699295e-16,-0.142007642349204,0.265,0.347,7.92677721398589e-13,"4","PDIA4"
"AC007384.1.1",4.16605577133629e-16,-0.173690455056005,0.145,0.2,8.33211154267258e-13,"4","AC007384.1"
"NCAPD2.2",4.6620780743959e-16,-0.140471773245501,0.077,0.118,9.32415614879179e-13,"4","NCAPD2"
"HIST2H2AC.1",6.10707077884322e-16,-0.235153060685899,0.068,0.106,1.22141415576864e-12,"4","HIST2H2AC"
"SERPINB6.4",8.64660995447909e-16,-0.231674670326579,0.107,0.152,1.72932199089582e-12,"4","SERPINB6"
"SMS.3",1.00127131816979e-15,0.502661672216991,0.297,0.278,2.00254263633957e-12,"4","SMS"
"PRKDC.2",1.12967075980811e-15,-0.114161572734342,0.243,0.322,2.25934151961621e-12,"4","PRKDC"
"NUDT1.3",1.31594549568586e-15,-0.11130531838927,0.174,0.236,2.63189099137172e-12,"4","NUDT1"
"ZFP36L2.4",1.54829182974354e-15,-0.158709804788926,0.955,0.965,3.09658365948709e-12,"4","ZFP36L2"
"COX8A.4",1.60458432873453e-15,-0.153133286839854,0.704,0.783,3.20916865746906e-12,"4","COX8A"
"RPS27L.3",1.69082284685526e-15,-0.170101731140749,0.54,0.644,3.38164569371051e-12,"4","RPS27L"
"NOP16.1",1.97558439272636e-15,-0.12832345114977,0.085,0.127,3.95116878545273e-12,"4","NOP16"
"SMC3.3",2.03058422522497e-15,-0.113884801583946,0.262,0.343,4.06116845044993e-12,"4","SMC3"
"IDH2.3",2.7018983155121e-15,0.16565866563789,0.572,0.562,5.4037966310242e-12,"4","IDH2"
"HAPLN3.4",2.82299418442619e-15,-0.247112436566753,0.077,0.115,5.64598836885237e-12,"4","HAPLN3"
"ARPC5.2",3.83263045939737e-15,-0.149985850094376,0.618,0.709,7.66526091879475e-12,"4","ARPC5"
"CCT6A.2",4.15671762942226e-15,-0.129880102738519,0.365,0.465,8.31343525884451e-12,"4","CCT6A"
"TRBC1.4",4.40329590705255e-15,-0.171420696484377,0.44,0.517,8.80659181410511e-12,"4","TRBC1"
"USP1.2",4.58326150659945e-15,-0.118852607119679,0.197,0.262,9.16652301319891e-12,"4","USP1"
"LSM3.1",4.74587398657415e-15,-0.105160743990097,0.31,0.402,9.49174797314831e-12,"4","LSM3"
"C9orf16.3",4.75843259458128e-15,-0.173506309483034,0.609,0.695,9.51686518916256e-12,"4","C9orf16"
"SHMT1.4",7.83126955331189e-15,-0.1339394872714,0.07,0.107,1.56625391066238e-11,"4","SHMT1"
"GADD45B.2",9.62237049717354e-15,0.358661649297399,0.516,0.505,1.92447409943471e-11,"4","GADD45B"
"PLIN2.4",1.07586515683975e-14,-0.137627379397462,0.196,0.26,2.15173031367949e-11,"4","PLIN2"
"TCF7.3",1.43710593675267e-14,-0.34296188387629,0.24,0.294,2.87421187350534e-11,"4","TCF7"
"SNRPE",1.60564929081605e-14,-0.105609398308806,0.294,0.381,3.21129858163211e-11,"4","SNRPE"
"ZFP36.4",2.01154013524813e-14,-0.265050523362067,0.931,0.929,4.02308027049625e-11,"4","ZFP36"
"NCF1.3",2.92961197786865e-14,-0.157572443934115,0.354,0.439,5.8592239557373e-11,"4","NCF1"
"PGAM1.2",3.21945702602131e-14,-0.187756774398473,0.653,0.726,6.43891405204262e-11,"4","PGAM1"
"RPA3.3",3.27433924736558e-14,-0.142623473255167,0.247,0.318,6.54867849473115e-11,"4","RPA3"
"RFC4.3",4.09675193019768e-14,-0.122488286946943,0.088,0.128,8.19350386039536e-11,"4","RFC4"
"HPRT1.3",6.54530257530358e-14,-0.107284971624042,0.245,0.321,1.30906051506072e-10,"4","HPRT1"
"NABP1.3",7.45846928716231e-14,-0.181931351296322,0.162,0.215,1.49169385743246e-10,"4","NABP1"
"XBP1.4",7.46139992862485e-14,-0.133710546461583,0.415,0.509,1.49227998572497e-10,"4","XBP1"
"EGR2.2",9.36149656096981e-14,0.728486680054538,0.135,0.107,1.87229931219396e-10,"4","EGR2"
"GBP1.4",1.04877599109327e-13,0.34788275037041,0.377,0.358,2.09755198218653e-10,"4","GBP1"
"GADD45A.2",1.06953493594647e-13,-0.295412675781312,0.092,0.13,2.13906987189295e-10,"4","GADD45A"
"ISYNA1.4",1.28475900122522e-13,-0.23807364621988,0.083,0.12,2.56951800245044e-10,"4","ISYNA1"
"BCAS4.4",1.37104678120227e-13,-0.178329126446896,0.169,0.223,2.74209356240454e-10,"4","BCAS4"
"MCM5.4",1.53579933853892e-13,-0.259771151990195,0.125,0.171,3.07159867707783e-10,"4","MCM5"
"CBX3.3",2.6031894931713e-13,-0.121769732406261,0.488,0.587,5.2063789863426e-10,"4","CBX3"
"SIAH2.4",2.75608004541944e-13,-0.120696819327702,0.264,0.34,5.51216009083888e-10,"4","SIAH2"
"H2AFZ.3",2.84791222431389e-13,-0.325095815004988,0.649,0.722,5.69582444862778e-10,"4","H2AFZ"
"SRRT.3",3.07389036899502e-13,0.514412490731596,0.322,0.313,6.14778073799004e-10,"4","SRRT"
"CD79B.4",3.16459422624314e-13,-0.280887771249289,0.075,0.11,6.32918845248628e-10,"4","CD79B"
"ABHD5.2",3.21585981592118e-13,-0.12058989544933,0.093,0.134,6.43171963184236e-10,"4","ABHD5"
"ODC1.4",6.10798452357531e-13,-0.203547328560694,0.436,0.52,1.22159690471506e-09,"4","ODC1"
"TMEM106C.3",6.98783664637124e-13,-0.168594627262408,0.137,0.184,1.39756732927425e-09,"4","TMEM106C"
"SERPINB9.4",9.9106902720514e-13,-0.147021536044416,0.229,0.292,1.98213805441028e-09,"4","SERPINB9"
"TMPO.2",1.33996095444601e-12,-0.136975133575445,0.252,0.32,2.67992190889203e-09,"4","TMPO"
"DUSP1.3",1.55708951195501e-12,-0.210922538502397,0.938,0.952,3.11417902391001e-09,"4","DUSP1"
"GFOD1.4",1.9194336318899e-12,0.848942511481486,0.121,0.097,3.8388672637798e-09,"4","GFOD1"
