,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
PDCD1.3,3.00634402609417e-150,-0.254095804,0.081,0.189,6.72188460794395e-146,4,PDCD1
CYSTM1.3,3.58207005141096e-150,-0.249686459,0.032,0.114,8.00915042794976e-146,4,CYSTM1
CEBPD.4,4.38917265068519e-150,-0.930613134,0.038,0.121,9.81375112966701e-146,4,CEBPD
ITSN2.2,4.90258486792153e-150,0.255548973,0.168,0.328,1.09616895061857e-145,4,ITSN2
RBMX2.2,5.55313711784887e-150,-0.153417765,0.047,0.137,1.24162592817983e-145,4,RBMX2
GZMM.4,6.2047518410455e-150,0.137455759,0.313,0.546,1.38732046413936e-145,4,GZMM
SFXN1.4,7.22189413307271e-150,0.212621048,0.127,0.263,1.61474330921373e-145,4,SFXN1
GRWD1.2,1.32124233539223e-149,-0.472150121,0.03,0.11,2.95416573770348e-145,4,GRWD1
NFKBIB.4,2.85892302148731e-149,-0.129878712,0.055,0.15,6.39226598374347e-145,4,NFKBIB
BOLA2-SMG1P6.1,3.29974574598482e-149,-0.385339433,0.029,0.109,7.37790151344746e-145,4,BOLA2-SMG1P6
ECSIT.2,3.35163115839519e-149,-0.136216185,0.045,0.134,7.49391210705581e-145,4,ECSIT
ENO2.1,3.39577532249583e-149,-0.249724364,0.048,0.139,7.59261404356843e-145,4,ENO2
AP2A1.4,3.47436776748459e-149,0.196394752,0.078,0.186,7.7683388913188e-145,4,AP2A1
TMEM101.1,3.71702790814357e-149,-0.232334723,0.048,0.139,8.31090269981822e-145,4,TMEM101
PPP2R5E.4,4.69646393123435e-149,0.134735895,0.082,0.192,1.05008237038469e-144,4,PPP2R5E
CTR9.3,6.30005374792464e-149,0.137313318,0.088,0.202,1.40862901749847e-144,4,CTR9
CYTOR.4,8.11227531458773e-149,0.110950878,0.253,0.444,1.81382363758867e-144,4,CYTOR
KLRG1.4,8.78914912984874e-149,-0.556026481,0.053,0.144,1.96516585394288e-144,4,KLRG1
ABTB1.4,8.80887818571797e-149,0.12729603,0.106,0.229,1.96957707354468e-144,4,ABTB1
HNRNPH2.2,1.25108750958162e-148,-0.304571317,0.043,0.131,2.79730656267355e-144,4,HNRNPH2
CAMK4.3,1.98110308239183e-148,0.254456616,0.246,0.45,4.42954838191988e-144,4,CAMK4
BRD7.2,2.08160948748821e-148,-0.137337715,0.047,0.137,4.65427065307488e-144,4,BRD7
TRIM4.1,2.40154988386832e-148,-0.154069167,0.062,0.16,5.36962538534117e-144,4,TRIM4
PLEKHA3.2,2.98308891947109e-148,-0.286105613,0.04,0.126,6.66988851504542e-144,4,PLEKHA3
RAD51C.2,5.6372244822428e-148,-0.121061927,0.043,0.132,1.26042702198467e-143,4,RAD51C
DPP7,5.75218885084188e-148,0.251488977,0.278,0.503,1.28613190515974e-143,4,DPP7
CBX1.3,8.35202526190415e-148,-0.43181538,0.035,0.118,1.86742932830915e-143,4,CBX1
PSTPIP1.3,8.6290108563892e-148,0.291118586,0.182,0.348,1.92936053738006e-143,4,PSTPIP1
MOAP1.2,1.00390578115288e-147,-0.254092171,0.046,0.135,2.24463293607974e-143,4,MOAP1
MFSD5.3,1.04713355438765e-147,-0.30274282,0.043,0.13,2.34128591425534e-143,4,MFSD5
PRRC2C.1,1.0664806481036e-147,0.225065166,0.324,0.578,2.38454408109485e-143,4,PRRC2C
RPF1.3,1.28989375903808e-147,-0.205396558,0.042,0.129,2.88407345583325e-143,4,RPF1
TAF15.1,1.36855133500285e-147,0.251107782,0.178,0.343,3.05994392993287e-143,4,TAF15
SNX9.3,1.83115344640908e-147,-0.19122499,0.059,0.155,4.09427599082606e-143,4,SNX9
ARHGAP25.3,2.55123339574857e-147,0.189827785,0.123,0.255,5.70430274955424e-143,4,ARHGAP25
ZDHHC3.3,3.24725089007486e-147,-0.178325994,0.045,0.133,7.26052826511838e-143,4,ZDHHC3
CYTH1.4,3.66372973885991e-147,0.226402767,0.144,0.288,8.19173332311688e-143,4,CYTH1
MPHOSPH10.1,7.90443210583705e-147,-0.242068434,0.048,0.138,1.76735197454411e-142,4,MPHOSPH10
ZNF410.1,8.49106836449799e-147,-0.556040779,0.033,0.114,1.8985179756181e-142,4,ZNF410
ZNF585A.2,9.87899677724787e-147,-0.77663807,0.027,0.104,2.20884488942485e-142,4,ZNF585A
YTHDC1.1,1.01561064671302e-146,0.230415533,0.138,0.279,2.27080384498564e-142,4,YTHDC1
PRR7.3,1.05399664511738e-146,-0.250046364,0.038,0.122,2.35663109881794e-142,4,PRR7
THEMIS.4,1.14106512615957e-146,0.200537797,0.212,0.392,2.55130751558018e-142,4,THEMIS
GMEB1.3,1.46820212412441e-146,-0.198555758,0.045,0.134,3.28275312932976e-142,4,GMEB1
SLC38A1.2,1.5199553948729e-146,0.257604178,0.231,0.426,3.39846826739631e-142,4,SLC38A1
STAG2.1,2.17234508917531e-146,0.265420581,0.122,0.253,4.85714638488706e-142,4,STAG2
FH,2.42916893125908e-146,-0.58259084,0.025,0.1,5.43137881340218e-142,4,FH
RNF214.2,2.54164676537282e-146,-0.16200679,0.06,0.156,5.68286800269709e-142,4,RNF214
MAZ.3,3.12196489786774e-146,0.273818669,0.117,0.245,6.98040131514248e-142,4,MAZ
ERI3.1,3.14857804593112e-146,-0.287783319,0.035,0.118,7.03990565289738e-142,4,ERI3
VPS37A.2,3.68506388417123e-146,-0.347474506,0.036,0.119,8.23943433861846e-142,4,VPS37A
TC2N.4,3.80314070832433e-146,0.20586639,0.216,0.395,8.50344230974236e-142,4,TC2N
KLF10.4,3.81203883617233e-146,-0.160851818,0.058,0.153,8.52333763379771e-142,4,KLF10
FAF1.3,4.39910301973814e-146,-0.27040916,0.048,0.138,9.8359544418325e-142,4,FAF1
PIGP.1,4.80425630968965e-146,-0.214568362,0.046,0.134,1.07418366828351e-141,4,PIGP
EXOSC9.3,5.05986852954827e-146,-0.178197263,0.047,0.136,1.1313360045217e-141,4,EXOSC9
PDCL.1,8.53610486570204e-146,-0.309890152,0.034,0.116,1.90858768692232e-141,4,PDCL
SNAPC2.2,1.10858466545719e-145,-0.176496999,0.04,0.125,2.47868445349573e-141,4,SNAPC2
FAM102A.2,1.14664866343241e-145,0.240898392,0.133,0.271,2.56379174656853e-141,4,FAM102A
PNPLA8,1.43483136357495e-145,-0.137876354,0.057,0.152,3.20813944581723e-141,4,PNPLA8
TBX21.3,1.54934195757609e-145,-0.162780868,0.067,0.166,3.46417368294439e-141,4,TBX21
CYBC1.2,2.06343179219654e-145,0.319017075,0.195,0.369,4.61362714417225e-141,4,CYBC1
SLC16A3.4,2.15701166237098e-145,-0.102615772,0.053,0.145,4.82286237589526e-141,4,SLC16A3
EIF1AY.3,2.4323444763273e-145,-0.739472382,0.03,0.108,5.43847901462021e-141,4,EIF1AY
HLA-F.3,2.72021529527872e-145,0.176218186,0.315,0.558,6.08212937871369e-141,4,HLA-F
TWISTNB.2,2.80311655223791e-145,-0.39016838,0.038,0.121,6.26748829914873e-141,4,TWISTNB
LPCAT4.4,3.02113068153804e-145,0.131745142,0.096,0.212,6.75494609085091e-141,4,LPCAT4
DCAF12.3,3.6646892016675e-145,-0.171476974,0.037,0.119,8.19387858600835e-141,4,DCAF12
MCUR1.2,4.87300420293503e-145,-0.293778876,0.034,0.116,1.08955500973424e-140,4,MCUR1
CTNNB1.4,4.92249836207452e-145,0.147484742,0.093,0.207,1.10062140877624e-140,4,CTNNB1
RNF113A.3,6.50872508938029e-145,0.13996683,0.097,0.213,1.45528584273454e-140,4,RNF113A
SECISBP2L.2,7.25991503728997e-145,0.130443844,0.087,0.199,1.62324440318766e-140,4,SECISBP2L
UBN1.4,9.2341682822985e-145,0.122153083,0.077,0.183,2.06466768623912e-140,4,UBN1
RNF125.3,1.10367169586505e-144,0.158714168,0.109,0.232,2.46769954478466e-140,4,RNF125
CSNK1D.3,2.12042425027408e-144,0.276628617,0.116,0.244,4.74105658118781e-140,4,CSNK1D
ZNF148.1,2.51631035114967e-144,0.241422173,0.092,0.206,5.62621831413555e-140,4,ZNF148
LEO1.2,4.5031939836466e-144,-0.194323763,0.043,0.13,1.00686914280354e-139,4,LEO1
RETREG1.3,5.5270033877569e-144,-0.230359788,0.053,0.144,1.23578268746856e-139,4,RETREG1
GON7.2,5.7866321349201e-144,-0.128151485,0.041,0.125,1.29383307904679e-139,4,GON7
TRAF1.2,5.85003837105898e-144,0.140992255,0.116,0.242,1.30801007938508e-139,4,TRAF1
AC016831.7.3,6.72295785772909e-144,0.210750709,0.189,0.352,1.50318614740965e-139,4,AC016831.7
FN3KRP.2,6.96472464448481e-144,-0.261893375,0.035,0.117,1.55724278326036e-139,4,FN3KRP
ZNF655.3,7.52582325104831e-144,0.2079706,0.101,0.221,1.68269882070189e-139,4,ZNF655
MRPL2.1,1.42847744467258e-143,-0.14256853,0.043,0.129,3.19393271854343e-139,4,MRPL2
PHF20L1.3,1.81160337191942e-143,0.228921715,0.102,0.222,4.05056397927463e-139,4,PHF20L1
CDKN2AIPNL.2,2.77014012071482e-143,-0.377769448,0.03,0.109,6.19375629590627e-139,4,CDKN2AIPNL
TNFSF13B.4,2.81092807685568e-143,-0.809039552,0.031,0.109,6.28495408704162e-139,4,TNFSF13B
SEPT11.2,6.47035218326177e-143,-0.120648914,0.05,0.14,1.4467060446555e-138,4,SEPT11
SP2.2,7.51874196025893e-143,-0.161922068,0.042,0.127,1.68111551489429e-138,4,SP2
ELP6.3,8.17407258354886e-143,-0.141776602,0.046,0.133,1.82764088895569e-138,4,ELP6
EPS15.3,9.70819995110629e-143,0.256609228,0.138,0.276,2.17065642706786e-138,4,EPS15
MRPS9.3,1.00148947561126e-142,-0.201074142,0.043,0.129,2.23923031851921e-138,4,MRPS9
GCLM.3,1.06618713094005e-142,-0.313780292,0.038,0.121,2.38388780606887e-138,4,GCLM
CAAP1.1,1.52189370643001e-142,-0.243367654,0.04,0.123,3.40280213820687e-138,4,CAAP1
IKBIP.4,1.62232278614384e-142,-0.123454683,0.049,0.138,3.627351517539e-138,4,IKBIP
LRRC41.1,1.70194896049865e-142,-0.308476653,0.04,0.124,3.80538768077893e-138,4,LRRC41
PIGX.3,2.01734356524233e-142,-0.497096259,0.029,0.106,4.51057847752533e-138,4,PIGX
ZNF644,2.05522871620804e-142,0.191679622,0.098,0.215,4.59528588656955e-138,4,ZNF644
PGM1.2,2.23831884190829e-142,-0.291040308,0.037,0.119,5.00465709862274e-138,4,PGM1
INTS10,2.25563378456376e-142,0.118297416,0.078,0.183,5.0433715789061e-138,4,INTS10
RPL30.4,2.27136738557694e-142,-0.136827166,0.947,0.998,5.07855033741147e-138,4,RPL30
SCAF11.1,2.36684054795511e-142,0.35285372,0.221,0.411,5.29201878117283e-138,4,SCAF11
RING1,2.52947165797518e-142,0.104791689,0.068,0.167,5.65564568006671e-138,4,RING1
TTC3.4,2.77388846233121e-142,0.25951905,0.155,0.302,6.20213721292636e-138,4,TTC3
TRAP1.2,2.98702595630337e-142,-0.242305327,0.039,0.123,6.6786913356987e-138,4,TRAP1
RNF6.4,3.36064984260403e-142,-0.192614394,0.044,0.13,7.51407698307836e-138,4,RNF6
SEC31A,3.42489547124511e-142,0.216057175,0.101,0.22,7.65772378415695e-138,4,SEC31A
SELL.4,3.66826655382665e-142,-0.520863498,0.045,0.13,8.20187718770101e-138,4,SELL
RPP25L.3,3.75309366995101e-142,-0.155797666,0.045,0.131,8.39154213664347e-138,4,RPP25L
TCF25.2,4.7022070514457e-142,0.334452583,0.2,0.376,1.05136647463274e-137,4,TCF25
PABPN1.3,5.09549767514266e-142,0.161691643,0.086,0.197,1.13930232518515e-137,4,PABPN1
BEX2.4,5.60693217489576e-142,-0.551285697,0.029,0.105,1.25365396498494e-137,4,BEX2
LARS.2,6.71859485113558e-142,0.144955515,0.084,0.193,1.5022106227654e-137,4,LARS
MOB3A.4,6.95684393089673e-142,0.278400327,0.119,0.247,1.5554807345092e-137,4,MOB3A
VMP1.3,1.03830387137296e-141,0.268761875,0.16,0.309,2.32154362600279e-137,4,VMP1
CBFB.1,1.28725182065117e-141,-0.126478315,0.053,0.144,2.87816634579395e-137,4,CBFB
GBP5.4,1.47525645310699e-141,0.104896645,0.222,0.39,3.29852590350192e-137,4,GBP5
IFT20.4,1.88462462412369e-141,-0.163202457,0.05,0.139,4.21383219707815e-137,4,IFT20
UBE2Q2.3,1.91635136747582e-141,-0.237698464,0.044,0.129,4.28477002253919e-137,4,UBE2Q2
PFKP.1,1.98831562425021e-141,0.204335868,0.078,0.184,4.44567490426103e-137,4,PFKP
TRPV2.4,2.38394611514813e-141,0.158590605,0.085,0.194,5.33026511885971e-137,4,TRPV2
RPL36.4,3.23883880638536e-141,-0.150931406,0.844,0.986,7.24171968719702e-137,4,RPL36
MIS18BP1.2,3.98217567261569e-141,0.172916785,0.089,0.2,8.90374658640143e-137,4,MIS18BP1
SRP54.1,4.46817690037924e-141,0.169841555,0.095,0.209,9.99039673155795e-137,4,SRP54
POLR1E.2,4.701749337605e-141,-0.200705521,0.043,0.128,1.0512641343951e-136,4,POLR1E
AC090152.1.3,5.04783983485687e-141,-0.390645715,0.035,0.115,1.12864650867565e-136,4,AC090152.1
IMPA1.2,6.09762232917796e-141,-0.1973476,0.039,0.122,1.3633673765809e-136,4,IMPA1
ACADVL.4,6.59627896857764e-141,0.331998847,0.147,0.291,1.47486201458427e-136,4,ACADVL
TGIF1.2,8.13856664627816e-141,-0.433559613,0.042,0.125,1.81970211644133e-136,4,TGIF1
BSCL2.2,1.05926498121097e-140,-0.516545377,0.032,0.11,2.36841057148961e-136,4,BSCL2
HNRNPU.3,1.2383531417521e-140,0.260030211,0.32,0.567,2.76883378964352e-136,4,HNRNPU
UBTF.2,1.87017992888544e-140,0.273508688,0.118,0.244,4.18153530299495e-136,4,UBTF
UBE2S.3,1.89663080887683e-140,-0.316452783,0.049,0.136,4.24067682556771e-136,4,UBE2S
SMC1A.3,1.94993515699548e-140,0.158796745,0.103,0.22,4.35986001752619e-136,4,SMC1A
DHX30.2,2.251407584799e-140,0.211456394,0.082,0.189,5.03392221885208e-136,4,DHX30
SORBS3.2,2.99314158900535e-140,-0.608370031,0.031,0.109,6.69236527885706e-136,4,SORBS3
PIAS1.1,3.15282099695759e-140,0.258744503,0.151,0.296,7.04939246709748e-136,4,PIAS1
TRMT10C.2,3.21382754274962e-140,-0.106428508,0.057,0.149,7.18579700283387e-136,4,TRMT10C
PHF19.4,4.26783097179453e-140,-0.19047817,0.041,0.124,9.54244326983538e-136,4,PHF19
HSPBP1.2,4.38973967637178e-140,-0.28039731,0.034,0.113,9.81501894239966e-136,4,HSPBP1
CREBL2.4,4.49372809254353e-140,-0.243187298,0.038,0.12,1.00475266421181e-135,4,CREBL2
SNX4.4,5.02175765167393e-140,-0.216534067,0.036,0.116,1.12281479333777e-135,4,SNX4
UMAD1,6.41366016737181e-140,-0.171383636,0.047,0.133,1.43403027682266e-135,4,UMAD1
STK26.3,6.61862929969709e-140,-0.187078599,0.044,0.129,1.47985932511927e-135,4,STK26
ARID4B.1,6.68487491954492e-140,0.265490356,0.227,0.416,1.49467118326105e-135,4,ARID4B
HLA-DQB1.4,7.04645653228553e-140,-0.351651855,0.05,0.138,1.57551721605372e-135,4,HLA-DQB1
DEXI.1,8.00307207483414e-140,-0.395965696,0.032,0.11,1.78940688521217e-135,4,DEXI
BTN3A2.3,9.4901351708034e-140,0.274118676,0.197,0.368,2.12189932283993e-135,4,BTN3A2
TMEM203.2,1.00199747593846e-139,-0.304997308,0.035,0.114,2.2403661564508e-135,4,TMEM203
SURF2.4,1.02985461947504e-139,0.339104919,0.088,0.198,2.30265194368423e-135,4,SURF2
IRF7.3,1.49399035481287e-139,0.258714902,0.114,0.238,3.34041303432609e-135,4,IRF7
GIPC1.3,1.57349834785663e-139,-0.270285723,0.035,0.115,3.51818495597263e-135,4,GIPC1
MRPS25.3,1.84649639604892e-139,0.115595285,0.069,0.169,4.12858129192578e-135,4,MRPS25
CBLL1,1.92881681085902e-139,-0.187855677,0.049,0.136,4.31264150739969e-135,4,CBLL1
RIOK1.1,1.97262099077509e-139,-0.235531114,0.041,0.125,4.41058327327401e-135,4,RIOK1
MBD4.1,2.18891443271938e-139,0.157406875,0.081,0.187,4.89419378011725e-135,4,MBD4
NFATC1.4,2.22930581814395e-139,-0.420935913,0.044,0.128,4.98450487878806e-135,4,NFATC1
IQGAP2.2,3.32963503266482e-139,0.182197527,0.121,0.248,7.44473096953526e-135,4,IQGAP2
EHD1.3,3.35798591948179e-139,0.235457173,0.106,0.225,7.50812071736933e-135,4,EHD1
POLDIP3.2,3.91188097369065e-139,0.103901968,0.069,0.168,8.74657466907492e-135,4,POLDIP3
CWC27,5.57225271442673e-139,-0.16516505,0.049,0.137,1.24589998441867e-134,4,CWC27
PLEKHF2.2,7.08048680304884e-139,-0.378679616,0.033,0.111,1.58312604429369e-134,4,PLEKHF2
AP2B1.2,7.09108715078269e-139,0.242023652,0.096,0.21,1.5854961760435e-134,4,AP2B1
CHI3L2.3,7.38964872195421e-139,-0.518077906,0.036,0.115,1.65225155774174e-134,4,CHI3L2
NCKAP1L.2,1.078810157959e-138,0.29637883,0.144,0.283,2.41211163218053e-134,4,NCKAP1L
RNF19A.3,1.68530485007775e-138,0.288832058,0.161,0.308,3.76817311428884e-134,4,RNF19A
TYW3,2.27890419806086e-138,-0.176690395,0.044,0.129,5.09540189644427e-134,4,TYW3
HACD3,2.37280129120302e-138,-0.108769938,0.049,0.137,5.30534640700082e-134,4,HACD3
LEPROT.3,2.99908045060354e-138,-0.305626245,0.045,0.13,6.70564397950445e-134,4,LEPROT
C1orf52.1,3.62107398113276e-138,0.11210435,0.084,0.191,8.09635931441475e-134,4,C1orf52
CBWD5.1,4.7572046043643e-138,-0.310643902,0.04,0.122,1.06366337748981e-133,4,CBWD5
RGS3.4,5.20564804252832e-138,0.103570022,0.069,0.166,1.16393084582891e-133,4,RGS3
DNAJC3.2,6.99031931909932e-138,0.151965327,0.1,0.216,1.56296549655742e-133,4,DNAJC3
CPSF7.2,7.10832557155943e-138,0.116536133,0.071,0.17,1.58935051454497e-133,4,CPSF7
TM9SF1.3,7.78302252876739e-138,-0.557042097,0.031,0.107,1.7402060072071e-133,4,TM9SF1
ALG2.2,8.87430919827376e-138,-0.32882144,0.039,0.12,1.98420679364203e-133,4,ALG2
PIGS.2,9.66893248657831e-138,-0.206581142,0.049,0.136,2.16187661467404e-133,4,PIGS
NBL1.3,1.94394189228228e-137,-0.400830102,0.04,0.121,4.34645967695395e-133,4,NBL1
SMARCD1.3,2.21691181405836e-137,-0.117857375,0.048,0.134,4.95679312505308e-133,4,SMARCD1
SP140L.2,2.21959400356922e-137,0.161982146,0.089,0.199,4.96279023258041e-133,4,SP140L
INIP.3,2.50576817783698e-137,-0.291435578,0.032,0.109,5.6026470688257e-133,4,INIP
EPC1,2.61077173540328e-137,0.283373317,0.264,0.475,5.8374245231882e-133,4,EPC1
RDH14.3,2.78492932026954e-137,-0.149045311,0.051,0.139,6.22682346719067e-133,4,RDH14
RASGEF1B.4,2.89026972288588e-137,-0.383459043,0.059,0.15,6.46235407340053e-133,4,RASGEF1B
MPST.3,2.95033993870085e-137,0.232738961,0.065,0.161,6.59666506894122e-133,4,MPST
CYB561A3.4,3.16053204017207e-137,-0.238800709,0.041,0.122,7.06663358862072e-133,4,CYB561A3
PRDX4.2,3.84818494138993e-137,-0.472613858,0.036,0.114,8.60415671045375e-133,4,PRDX4
RNF145.1,3.9465613931849e-137,0.112783914,0.085,0.192,8.82411661902212e-133,4,RNF145
NUP37.2,3.95240493386816e-137,-0.411003535,0.029,0.103,8.83718219163582e-133,4,NUP37
CERK.4,4.29967569462898e-137,0.104075843,0.092,0.202,9.61364488562095e-133,4,CERK
C1GALT1C1.1,4.52375602862487e-137,-0.395788043,0.032,0.109,1.01146661044024e-132,4,C1GALT1C1
IMMP1L.1,4.63895881583029e-137,-0.261422566,0.034,0.112,1.0372248016315e-132,4,IMMP1L
ST8SIA4.4,4.73863243945771e-137,0.120894501,0.103,0.219,1.05951082713835e-132,4,ST8SIA4
QRICH1,4.86529792583275e-137,0.113628313,0.083,0.188,1.08783196323694e-132,4,QRICH1
STK25.3,5.79939153792544e-137,0.100935848,0.07,0.169,1.29668595396475e-132,4,STK25
PPP3CC.2,6.40371382746167e-137,0.271354513,0.144,0.283,1.43180637468215e-132,4,PPP3CC
COX11.1,6.86931972666551e-137,-0.198312656,0.043,0.126,1.53591119768514e-132,4,COX11
UBASH3A.2,7.36526504155191e-137,0.148678801,0.101,0.216,1.64679961064059e-132,4,UBASH3A
UFL1,8.09462516730048e-137,0.110105815,0.078,0.18,1.80987724115671e-132,4,UFL1
KATNBL1.1,8.25314165445473e-137,0.112080839,0.07,0.169,1.84531994251953e-132,4,KATNBL1
ERAL1.3,8.67849891386432e-137,-0.244428545,0.035,0.113,1.94042557215092e-132,4,ERAL1
MTRNR2L1.4,9.73847395070471e-137,1.428295645,0.236,0.164,2.17742539063807e-132,4,MTRNR2L1
INPP4B.4,1.0780238964267e-136,0.180037588,0.153,0.293,2.41035363002046e-132,4,INPP4B
TCERG1.1,1.38212200200699e-136,0.123848627,0.089,0.197,3.09028658428742e-132,4,TCERG1
FOSL2.2,1.58545080911352e-136,-0.141325018,0.068,0.164,3.54490946409692e-132,4,FOSL2
PCMTD1.1,3.08936106557005e-136,0.176450872,0.097,0.209,6.90750240650807e-132,4,PCMTD1
TSEN54.3,3.26116612846027e-136,0.337347564,0.187,0.349,7.29164134662431e-132,4,TSEN54
VAT1.2,4.29151202826664e-136,-0.568360244,0.028,0.102,9.59539174400137e-132,4,VAT1
HLA-E.2,4.6201173037263e-136,-0.102474455,0.704,0.931,1.03301202794016e-131,4,HLA-E
VPS36.3,5.28315619926694e-136,0.303166265,0.136,0.271,1.1812608945941e-131,4,VPS36
PRR5.4,1.40003325068506e-135,-0.244977295,0.042,0.124,3.13033434520672e-131,4,PRR5
TMEM165.3,1.43384745038643e-135,0.249169549,0.122,0.249,3.20593951431902e-131,4,TMEM165
ELF2.2,2.83336700282408e-135,0.190302726,0.097,0.209,6.33512528161437e-131,4,ELF2
PEA15.1,3.12388778625019e-135,-0.245425619,0.028,0.102,6.98470070127679e-131,4,PEA15
SUPT3H.3,3.30553623007186e-135,0.121776418,0.07,0.167,7.39084845681766e-131,4,SUPT3H
RABGAP1L.2,3.85173921518395e-135,0.326277231,0.185,0.345,8.6121037112298e-131,4,RABGAP1L
ADAM8.3,4.11228159489116e-135,0.230161456,0.124,0.25,9.19465041801715e-131,4,ADAM8
APEX2.1,4.45216345487971e-135,-0.321656373,0.028,0.102,9.95459226876553e-131,4,APEX2
OSTM1.3,4.45529630371162e-135,0.118398943,0.08,0.183,9.96159700546881e-131,4,OSTM1
CD151.4,4.88278959384602e-135,0.127996039,0.075,0.176,1.09174292528803e-130,4,CD151
CBWD2.1,5.28048131506488e-135,-0.426302523,0.035,0.112,1.18066281723536e-130,4,CBWD2
IFRD2.2,5.29022359005118e-135,-0.22573698,0.032,0.107,1.18284109249954e-130,4,IFRD2
PGRMC1.4,7.14921178309091e-135,-0.254342215,0.038,0.117,1.5984922625813e-130,4,PGRMC1
ZRANB2,7.85806963321333e-135,0.348983819,0.175,0.332,1.75698578929017e-130,4,ZRANB2
CANT1.1,8.77321874045009e-135,-0.188783771,0.044,0.127,1.96160397817723e-130,4,CANT1
NANS.1,1.06573651501726e-134,-0.341854329,0.028,0.102,2.38288027392708e-130,4,NANS
MTA2,1.56483619356144e-134,-0.12590789,0.047,0.132,3.49881724518401e-130,4,MTA2
SPRY1.3,2.2500625248662e-134,-0.175031477,0.086,0.187,5.03091479934834e-130,4,SPRY1
TMEM189.2,2.65944951208727e-134,-0.320735427,0.033,0.109,5.94626316407593e-130,4,TMEM189
PES1.3,2.97810335671651e-134,-0.100282833,0.041,0.122,6.65874129528245e-130,4,PES1
NEDD9.3,3.04463506902652e-134,0.230921937,0.11,0.228,6.8074995508364e-130,4,NEDD9
EMC2.2,7.10137052275439e-134,-0.173776317,0.045,0.128,1.58779543518265e-129,4,EMC2
GLMP.2,7.38048347031994e-134,-0.39612667,0.032,0.106,1.65020229912884e-129,4,GLMP
ZSWIM7.1,7.4096712698046e-134,-0.112491913,0.044,0.127,1.65672839921561e-129,4,ZSWIM7
USE1,7.60363392588834e-134,0.160533144,0.059,0.151,1.70009650948937e-129,4,USE1
FARSB.2,1.02003579183002e-133,-0.308890135,0.033,0.109,2.28069802695275e-129,4,FARSB
CXorf40B.2,1.21843190032236e-133,-0.247177942,0.035,0.112,2.72429188593077e-129,4,CXorf40B
LINC01550.4,1.32453617944919e-133,-0.237798041,0.049,0.133,2.96153044363045e-129,4,LINC01550
CD200R1.3,1.48106197259493e-133,-0.142206569,0.058,0.148,3.311506464525e-129,4,CD200R1
PRPF4B.1,1.83972402224966e-133,0.318628338,0.148,0.289,4.11343894134802e-129,4,PRPF4B
ZNF581.2,2.47330791388911e-133,-0.255756351,0.038,0.116,5.53006916466466e-129,4,ZNF581
UPF3A.3,3.08485500882264e-133,0.211841933,0.096,0.207,6.89742731422654e-129,4,UPF3A
MED27.2,3.51592670087178e-133,-0.155041203,0.041,0.122,7.86126051047922e-129,4,MED27
VHL.3,4.11975713651567e-133,0.127992425,0.072,0.17,9.21136498153539e-129,4,VHL
XAB2.1,4.78903830031489e-133,0.205738538,0.067,0.163,1.07078107356741e-128,4,XAB2
PRKDC.2,5.80165291805054e-133,0.268304645,0.131,0.261,1.29719157594692e-128,4,PRKDC
FAM136A.3,1.05930619567747e-132,0.167412875,0.066,0.161,2.36850272291526e-128,4,FAM136A
ARMC8.1,1.07110252245582e-132,0.112709359,0.074,0.172,2.39487812995896e-128,4,ARMC8
TP53TG1.3,1.55108235099811e-132,-0.102667713,0.039,0.118,3.46806502859667e-128,4,TP53TG1
CNOT9.1,1.59930587925343e-132,-0.103510364,0.04,0.12,3.57588801542275e-128,4,CNOT9
DESI2.2,2.0525084343336e-132,-0.132852453,0.047,0.13,4.58920360832649e-128,4,DESI2
MTX2,2.19421440212924e-132,-0.355806578,0.03,0.103,4.90604398172076e-128,4,MTX2
TOR2A.3,6.23209268612049e-132,-0.389134546,0.032,0.107,1.39343360368968e-127,4,TOR2A
SMARCC2.1,7.21457414739925e-132,0.286355618,0.123,0.247,1.613106633617e-127,4,SMARCC2
SSBP2.4,7.55885443460215e-132,-0.611693228,0.032,0.107,1.6900842630327e-127,4,SSBP2
SLC25A20.4,7.79984228890769e-132,-0.125875468,0.049,0.134,1.74396673737687e-127,4,SLC25A20
ASMTL.2,1.05122864969904e-131,-0.150109114,0.041,0.121,2.35044213786209e-127,4,ASMTL
SNHG12.1,1.43882014162217e-131,0.164125434,0.124,0.249,3.21705795465302e-127,4,SNHG12
MED31,2.16862199259812e-131,-0.166418512,0.045,0.127,4.84882191325013e-127,4,MED31
STAT4.4,2.20404664590392e-131,0.321910774,0.186,0.346,4.92802789557657e-127,4,STAT4
RFK.1,5.08631427482982e-131,-0.29029212,0.03,0.102,1.1372490087092e-126,4,RFK
RBM25.1,6.15006628422436e-131,0.290094737,0.248,0.446,1.37509332048973e-126,4,RBM25
USO1.2,6.71722408885565e-131,0.208676999,0.089,0.194,1.50190413402724e-126,4,USO1
C15orf40,8.15415536942729e-131,0.17180803,0.067,0.162,1.82318759905025e-126,4,C15orf40
RCE1,1.39030367693696e-130,-0.218837448,0.041,0.12,3.10857999126335e-126,4,RCE1
